college_code,college_name,course_code,course_name,seat_type,category,rank,percentile
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOPENH,9710,80.9286808
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSCH,12547,75.5384943
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSTH,30690,39.916343
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTAH,15469,70.5480201
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTBH,15020,70.786435
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTCH,12166,76.590977
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTDH,38972,21.3018614
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOBCH,11017,78.3180493
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,PWDOPENH,23810,54.0307102
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,PWDROBCH,35129,30.5608872
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,6898,86.4313554
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,10055,80.4152973
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,8071,84.0379444
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNTAO,11901,76.7274979
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,7637,85.1638587
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,EWS,11617,76.9353807
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,TFWS,4868,90.4528329
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,CAP,1101,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,MBA,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,MMS,0,0.0
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOPENH,12513,75.5384943
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSCH,19871,61.490921
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTAH,14240,72.4781403
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTCH,18197,64.8819306
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTDH,19596,61.7680012
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOBCH,13093,74.7757602
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,14885,70.8111182
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,25002,51.9853424
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNTBO,20244,61.0060831
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,16492,68.2120924
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,State Level,EWS,18648,63.7708083
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,State Level,TFWS,5867,88.4822229
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,State Level,CAP,1102,0.0
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,State Level,MBA,0,0.0
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,State Level,MMS,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOPENH,18385,64.1325749
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSCH,21909,58.2559283
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSTH,46596,0.2133012
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTAH,21602,58.2611294
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTBH,25488,50.526591
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTCH,23605,54.5712578
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOBCH,20339,61.0060831
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,21998,58.2559283
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,29426,42.7644667
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNTDO,37604,24.5000546
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,27589,46.4953437
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,State Level,EWS,26787,48.5068913
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,State Level,TFWS,11935,76.7274979
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,State Level,CAP,1105,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,State Level,MBA,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110210110,M. B. A.,State Level,MMS,0,0.0
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GOPENS,19481,62.1745524
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GSCS,26228,49.0758513
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GSTS,45753,3.4172393
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GNTAS,25728,50.3390943
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GNTBS,21297,58.8291747
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GNTCS,33095,35.0306279
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GNTDS,35396,29.9634001
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,GOBCS,21626,58.2611294
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,PWDOPENS,32357,36.3117377
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,EWS,29140,43.854411
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,TFWS,11859,76.7274979
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,CAP,1106,0.0
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,MBA,0,0.0
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110510110,M. B. A.,State Level,MMS,0,0.0
1106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",110610110,M. B. A.,State Level,CAP,1107,0.0
1106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",110610110,M. B. A.,State Level,MBA,0,0.0
1106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",110610110,M. B. A.,State Level,MMS,0,0.0
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOPENH,14216,72.7630715
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSCH,16961,67.0505438
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSTH,27846,46.4953437
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTAH,23234,55.1487998
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTBH,22239,57.1428571
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTCH,22821,56.4441601
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOBCH,16288,68.560813
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,24460,52.5582611
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,30581,41.0522862
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,29835,41.7841402
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,State Level,EWS,28409,44.9573398
