college_code,college_name,course_code,course_name,seat_type,category,rank,percentile
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOPENH,12677,75.4855094
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSCH,19311,63.1015853
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSTH,33172,34.8195097
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTAH,16494,68.2120924
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOBCH,15911,69.3119667
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Home University Seats Allotted to Home University Candidates,PWDOPENH,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,9289,81.7928243
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,10055,80.4152973
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,12224,76.590977
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,ORPHAN,7465,85.2438713
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,EWS,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,CAP,1101,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,III,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,MBA,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100510110,M. B. A.,State Level,MMS,0,0.0
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOPENH,11017,78.3180493
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSCH,20364,61.0060831
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GOBCH,12826,74.8151386
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,19389,62.8035441
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,35308,30.300147
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GSCO,22006,58.2559283
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110110110,M. B. A.,Home University Seats Allotted to Home University Candidates,GNTBO,32671,35.8498614
